fightID,timestamp,sourceID,sourceName,targetID,targetName,abilityGUID,abilityName,amount
2,7024378,52,,57,,,,36545
2,7024378,52,,57,,,,9912
2,7024601,58,,57,,,,12516
2,7024601,48,,57,,,,1135
2,7024601,53,,57,,,,3450
2,7024601,48,,57,,,,906
2,7024601,50,,57,,,,3012
2,7024601,54,,57,,,,1907
2,7024601,55,,57,,,,2105
2,7024601,56,,57,,,,2349
2,7024601,50,,57,,,,18989
2,7024778,53,,57,,,,10868
2,7024778,54,,57,,,,11327
2,7024913,55,,57,,,,8426
2,7025001,52,,57,,,,9912
2,7025046,48,,57,,,,13516
2,7025047,56,,57,,,,8972
2,7025047,48,,57,,,,2380
2,7025135,56,,57,,,,2349
2,7025135,54,,57,,,,3723
2,7025357,53,,57,,,,156
2,7025402,55,,57,,,,2371
2,7025491,48,,57,,,,11049
2,7025669,54,,57,,,,3723
2,7025714,52,,57,,,,27589
2,7025714,49,,57,,,,12662
2,7025803,48,,57,,,,2380
2,7025847,48,,57,,,,6883
2,7025891,53,,57,,,,156
2,7025891,50,,57,,,,18989
2,7025936,55,,57,,,,2371
2,7025981,52,,57,,,,3955
2,7026026,48,,57,,,,11049
2,7026160,48,,57,,,,11377
2,7026336,56,,57,,,,8972
2,7026336,52,,57,,,,27589
2,7026427,52,,57,,,,6248
2,7026516,52,,57,,,,3955
2,7026516,49,,57,,,,12662
2,7026516,53,,57,,,,16721
2,7026650,56,,57,,,,2964
2,7026784,49,,57,,,,28211
2,7026829,55,,57,,,,12717
2,7026918,54,,57,,,,29008
2,7026963,49,,57,,,,32
2,7027053,52,,57,,,,6248
2,7027053,56,,57,,,,25281
2,7027142,50,,57,,,,11367
2,7027187,56,,57,,,,2964
2,7027320,53,,57,,,,16721
2,7027320,55,,57,,,,6706
2,7027454,55,,57,,,,12717
2,7027499,49,,57,,,,32
2,7027499,50,,57,,,,27
2,7027544,54,,57,,,,29008
2,7027544,49,,57,,,,28211
2,7027588,58,,57,,,,15065
2,7027588,48,,57,,,,1169
2,7027588,53,,57,,,,3555
2,7027588,48,,57,,,,934
2,7027588,50,,57,,,,3104
2,7027588,54,,57,,,,1965
2,7027588,55,,57,,,,2169
2,7027588,55,,57,,,,2169
2,7027632,48,,57,,,,11377
2,7027722,49,,57,,,,13394
2,7027812,56,,57,,,,15965
2,7028035,50,,57,,,,27
2,7028080,55,,57,,,,6706
2,7028124,48,,57,,,,2341
2,7028168,56,,57,,,,25281
2,7028214,55,,57,,,,3508
2,7028214,52,,57,,,,26322
2,7028257,54,,57,,,,2870
2,7028302,54,,57,,,,29044
2,7028436,50,,57,,,,11367
2,7028658,48,,57,,,,6528
2,7028703,56,,57,,,,3742
2,7028748,55,,57,,,,3508
2,7028793,54,,57,,,,2870
2,7028838,52,,57,,,,26322
2,7028882,49,,57,,,,13394
2,7028882,48,,57,,,,2341
2,7028926,54,,57,,,,29044
2,7028926,53,,57,,,,10626
2,7028971,56,,57,,,,25626
2,7029238,56,,57,,,,3742
2,7029283,56,,57,,,,15965
2,7029283,48,,57,,,,4255
2,7029328,55,,57,,,,14346
2,7029373,52,,57,,,,2528
2,7029595,50,,57,,,,11773
2,7029728,53,,57,,,,10626
2,7029906,52,,57,,,,2528
2,7030041,56,,57,,,,25626
2,7030129,48,,57,,,,6528
2,7030486,55,,57,,,,14346
2,7030486,54,,57,,,,5796
2,7030575,58,,57,,,,14005
2,7030575,48,,57,,,,1087
2,7030575,53,,57,,,,3304
2,7030575,48,,57,,,,868
2,7030575,50,,57,,,,2885
2,7030575,54,,57,,,,1827
2,7030575,55,,57,,,,2017
2,7030575,55,,57,,,,2017
2,7030575,54,,57,,,,2891
2,7030708,55,,57,,,,7327
2,7030708,52,,57,,,,26715
2,7030752,56,,57,,,,3953
2,7030886,48,,57,,,,4255
2,7030886,50,,57,,,,11773
2,7030930,56,,57,,,,10629
2,7031020,55,,57,,,,2244
2,7031109,54,,57,,,,5796
2,7031109,54,,57,,,,2891
2,7031109,48,,57,,,,6681
2,7031153,49,,57,,,,16423
2,7031197,48,,57,,,,2891
2,7031286,56,,57,,,,3953
2,7031331,52,,57,,,,26715
2,7031375,53,,57,,,,18023
2,7031420,53,,57,,,,148
2,7031554,55,,57,,,,2244
2,7031687,55,,57,,,,7327
2,7031778,48,,57,,,,5500
2,7031822,55,,57,,,,13287
2,7031956,53,,57,,,,148
2,7031956,49,,57,,,,16423
2,7031956,48,,57,,,,2891
2,7031956,49,,57,,,,32
2,7032045,50,,57,,,,18245
2,7032180,53,,57,,,,18023
2,7032180,49,,57,,,,13096
2,7032225,56,,57,,,,10629
2,7032493,49,,57,,,,32
2,7032493,55,,57,,,,4342
2,7032536,55,,57,,,,13287
2,7032581,48,,57,,,,6681
2,7032670,54,,57,,,,8776
2,7032759,52,,57,,,,3901
2,7032804,56,,57,,,,2405
2,7032894,54,,57,,,,2374
2,7032939,49,,57,,,,13096
2,7032939,56,,57,,,,19015
2,7032939,53,,57,,,,12738
2,7032982,49,,57,,,,20869
2,7033028,50,,57,,,,28
2,7033250,55,,57,,,,4342
2,7033250,52,,57,,,,13077
2,7033295,52,,57,,,,3901
2,7033339,56,,57,,,,2405
2,7033339,50,,57,,,,18245
2,7033384,48,,57,,,,5500
2,7033429,54,,57,,,,2374
2,7033473,54,,57,,,,8776
2,7033563,50,,57,,,,28
2,7033563,48,,57,,,,8606
2,7033607,58,,57,,,,16728
2,7033607,48,,57,,,,1298
2,7033607,53,,57,,,,3947
2,7033607,48,,57,,,,1037
2,7033607,50,,57,,,,3446
2,7033607,54,,57,,,,2182
2,7033607,55,,57,,,,2409
2,7033607,55,,57,,,,2409
2,7033786,56,,57,,,,19015
2,7033830,55,,57,,,,2220
2,7033875,53,,57,,,,12738
2,7033875,52,,57,,,,13077
2,7034142,49,,57,,,,20869
2,7034275,48,,57,,,,2149
2,7034365,55,,57,,,,2220
2,7034543,53,,57,,,,156
2,7034588,55,,57,,,,5511
2,7034857,56,,57,,,,3022
2,7034857,54,,57,,,,7868
2,7034857,49,,57,,,,12561
2,7034901,56,,57,,,,24776
2,7035034,48,,57,,,,8606
2,7035034,48,,57,,,,2149
2,7035079,53,,57,,,,156
2,7035212,54,,57,,,,2841
2,7035346,53,,57,,,,10810
2,7035390,56,,57,,,,3022
2,7035435,49,,57,,,,32
2,7035479,55,,57,,,,5511
2,7035479,54,,57,,,,7868
2,7035479,49,,57,,,,12561
2,7035657,56,,57,,,,24776
2,7035746,54,,57,,,,2841
2,7035747,52,,57,,,,35229
2,7035969,49,,57,,,,32
2,7036059,48,,57,,,,8273
2,7036148,53,,57,,,,10810
2,7036148,52,,57,,,,3003
2,7036193,50,,57,,,,11388
2,7036327,49,,57,,,,19267
2,7036506,52,,57,,,,35229
2,7036597,58,,57,,,,11899
2,7036597,48,,57,,,,1079
2,7036597,53,,57,,,,3280
2,7036597,48,,57,,,,862
2,7036597,50,,57,,,,2864
2,7036597,54,,57,,,,1813
2,7036597,55,,57,,,,2001
2,7036597,54,,57,,,,9795
2,7036640,55,,57,,,,2816
2,7036684,52,,57,,,,3003
2,7036818,50,,57,,,,14876
2,7036863,56,,57,,,,21352
2,7036908,56,,57,,,,2942
2,7036953,49,,57,,,,19267
2,7037086,55,,57,,,,8118
2,7037174,55,,57,,,,2816
2,7037219,54,,57,,,,9795
2,7037219,48,,57,,,,2840
2,7037264,54,,57,,,,10688
2,7037443,56,,57,,,,2942
2,7037487,50,,57,,,,11388
2,7037487,50,,57,,,,14876
2,7037531,48,,57,,,,8273
2,7037531,54,,57,,,,3745
2,7037531,50,,57,,,,30
2,7037754,53,,57,,,,10147
2,7037799,49,,57,,,,21590
2,7037799,48,,57,,,,12552
2,7037886,54,,57,,,,10688
2,7037976,56,,57,,,,21352
2,7037976,48,,57,,,,2840
2,7038065,54,,57,,,,3745
2,7038065,50,,57,,,,30
2,7038154,55,,57,,,,8118
2,7038288,52,,57,,,,4854
2,7038422,49,,57,,,,21590
2,7038512,48,,57,,,,6898
2,7038645,50,,57,,,,11450
2,7038690,53,,57,,,,10147
2,7038824,52,,57,,,,4854
2,7038824,48,,57,,,,12552
2,7038824,56,,57,,,,13535
2,7038824,49,,57,,,,7792
2,7038913,49,,57,,,,39
2,7038957,56,,57,,,,3364
2,7039402,49,,57,,,,7792
2,7039402,54,,57,,,,13589
2,7039446,49,,57,,,,39
2,7039446,55,,57,,,,1780
2,7039491,56,,57,,,,3364
2,7039491,49,,57,,,,4613
2,7039535,52,,57,,,,2440
2,7039580,58,,57,,,,14165
2,7039580,48,,57,,,,1284
2,7039580,53,,57,,,,3904
2,7039580,48,,57,,,,1026
2,7039580,50,,57,,,,3409
2,7039580,54,,57,,,,2159
2,7039580,55,,57,,,,2383
2,7039580,55,,57,,,,8293
2,7039623,56,,57,,,,13535
2,7039713,53,,57,,,,181
2,7039847,54,,57,,,,3034
2,7039936,50,,57,,,,11450
2,7039938,48,,57,,,,2192
2,7039981,55,,57,,,,1780
2,7039981,48,,57,,,,6898
2,7040070,52,,57,,,,2440
2,7040115,49,,57,,,,4613
2,7040115,49,,57,,,,20519
2,7040159,54,,57,,,,13589
2,7040160,53,,57,,,,12863
2,7040248,53,,57,,,,181
2,7040382,54,,57,,,,3034
2,7040696,48,,57,,,,2192
2,7040696,48,,57,,,,10685
2,7040786,56,,57,,,,16678
2,7040786,52,,57,,,,14863
2,7041009,56,,57,,,,2569
2,7041097,53,,57,,,,12863
2,7041232,55,,57,,,,8293
2,7041410,52,,57,,,,14863
2,7041544,56,,57,,,,2569
2,7041544,49,,57,,,,20519
2,7041587,54,,57,,,,10088
2,7041944,50,,57,,,,11127
2,7042122,55,,57,,,,4555
2,7042167,48,,57,,,,10685
2,7042167,54,,57,,,,3977
2,7042212,54,,57,,,,10088
2,7042257,55,,57,,,,3029
2,7042257,54,,57,,,,7655
2,7042390,56,,57,,,,16678
2,7042392,49,,57,,,,31
2,7042525,48,,57,,,,2367
2,7042570,58,,57,,,,11089
2,7042570,48,,57,,,,1006
2,7042570,53,,57,,,,3057
2,7042570,48,,57,,,,803
2,7042570,50,,57,,,,2669
2,7042570,54,,57,,,,1690
2,7042570,55,,57,,,,1864
2,7042615,49,,57,,,,38925
2,7042703,54,,57,,,,3977
2,7042703,56,,57,,,,14254
2,7042792,55,,57,,,,3029
2,7042837,53,,57,,,,235
2,7042837,48,,57,,,,10405
2,7042883,54,,57,,,,7655
2,7042927,49,,57,,,,31
2,7042927,53,,57,,,,8225
2,7043015,55,,57,,,,4555
2,7043060,56,,57,,,,2169
2,7043060,50,,57,,,,45
2,7043239,50,,57,,,,11127
2,7043284,48,,57,,,,2367
2,7043284,52,,57,,,,13824
2,7043373,53,,57,,,,235
2,7043596,56,,57,,,,2169
2,7043596,50,,57,,,,45
2,7043775,54,,57,,,,8068
2,7043862,53,,57,,,,8225
2,7043952,52,,57,,,,2475
2,7043996,56,,57,,,,14254
2,7044307,48,,57,,,,10405
2,7044441,49,,57,,,,38925
2,7044486,52,,57,,,,2475
2,7044486,54,,57,,,,4543
2,7044531,50,,57,,,,11359
2,7044575,54,,57,,,,8068
2,7044620,55,,57,,,,6999
2,7044665,56,,57,,,,16903
2,7044931,52,,57,,,,13824
2,7044932,48,,57,,,,8593
2,7045022,54,,57,,,,4543
2,7045065,55,,57,,,,1851
2,7045110,56,,57,,,,2060
2,7045110,49,,57,,,,26820
2,7045110,48,,57,,,,2186
2,7045511,56,,57,,,,16903
2,7045511,56,,57,,,,17331
2,7045601,55,,57,,,,1851
2,7045601,58,,57,,,,8706
2,7045601,48,,57,,,,1090
2,7045601,48,,57,,,,870
2,7045601,50,,57,,,,2893
2,7045601,54,,57,,,,1832
2,7045601,55,,57,,,,2021
2,7045644,56,,57,,,,2060
2,7045689,55,,57,,,,6999
2,7045778,52,,57,,,,4906
2,7045823,50,,57,,,,11359
2,7045868,48,,57,,,,2186
2,7045868,49,,57,,,,29
2,7045868,48,,57,,,,5158
2,7045957,54,,57,,,,10805
2,7046002,53,,57,,,,148
2,7046002,50,,57,,,,2328
2,7046314,52,,57,,,,4906
2,7046403,49,,57,,,,29
2,7046403,48,,57,,,,8593
2,7046536,53,,57,,,,148
2,7046581,54,,57,,,,10805
2,7046625,56,,57,,,,20518
2,7046669,49,,57,,,,26820
2,7046804,54,,57,,,,2252
2,7046982,56,,57,,,,17331
2,7047026,48,,57,,,,14093
2,7047115,55,,57,,,,10031
2,7047159,56,,57,,,,2614
2,7047293,50,,57,,,,2328
2,7047337,54,,57,,,,2252
2,7047337,52,,57,,,,2469
2,7047382,56,,57,,,,20518
2,7047471,48,,57,,,,5158
2,7047560,50,,57,,,,27
2,7047604,49,,57,,,,13713
2,7047693,56,,57,,,,2614
2,7047693,48,,57,,,,2222
2,7047871,52,,57,,,,2469
2,7047871,55,,57,,,,1797
2,7048094,50,,57,,,,27
2,7048139,54,,57,,,,9851
2,7048273,52,,57,,,,7143
2,7048362,49,,57,,,,13713
2,7048407,55,,57,,,,1797
2,7048451,48,,57,,,,2222
2,7048496,48,,57,,,,14093
2,7048586,58,,57,,,,12988
2,7048586,48,,57,,,,1179
2,7048586,48,,57,,,,942
2,7048586,50,,57,,,,3123
2,7048586,54,,57,,,,1982
2,7048586,55,,57,,,,2188
2,7048586,53,,57,,,,3574
2,7048762,55,,57,,,,10031
2,7048762,54,,57,,,,9851
2,7048896,52,,57,,,,7143
2,7048942,53,,57,,,,12870
2,7048942,50,,57,,,,42607
2,7049120,56,,57,,,,17992
2,7049120,54,,57,,,,3029
2,7049120,48,,57,,,,6593
2,7049209,56,,57,,,,2000
2,7049343,49,,57,,,,50
2,7049521,50,,57,,,,42607
2,7049610,55,,57,,,,4593
2,7049655,54,,57,,,,3029
2,7049744,56,,57,,,,2000
2,7049744,53,,57,,,,12870
2,7049878,49,,57,,,,50
2,7049968,54,,57,,,,9630
2,7050058,49,,57,,,,14111
2,7050147,53,,57,,,,248
2,7050236,56,,57,,,,17992
2,7050236,55,,57,,,,26228
2,7050281,48,,57,,,,4452
2,7050460,53,,57,,,,8129
2,7050504,55,,57,,,,4593
2,7050593,54,,57,,,,9630
2,7050593,48,,57,,,,6593
2,7050682,53,,57,,,,248
2,7050682,55,,57,,,,1964
2,7050726,52,,57,,,,2432
2,7050770,52,,57,,,,10556
2,7050815,49,,57,,,,14111
2,7050815,54,,57,,,,9020
2,7050860,55,,57,,,,26228
2,7051038,48,,57,,,,4452
2,7051038,56,,57,,,,16800
2,7051038,50,,57,,,,27
2,7051170,48,,57,,,,4327
2,7051215,55,,57,,,,1964
2,7051259,52,,57,,,,2432
2,7051259,56,,57,,,,2157
2,7051394,53,,57,,,,8129
2,7051439,54,,57,,,,2473
2,7051573,50,,57,,,,27
2,7051573,58,,57,,,,12201
2,7051573,48,,57,,,,1108
2,7051573,48,,57,,,,885
2,7051573,50,,57,,,,2934
2,7051573,54,,57,,,,1862
2,7051573,55,,57,,,,2055
2,7051573,53,,57,,,,3357
2,7051617,54,,57,,,,9020
2,7051796,56,,57,,,,2157
2,7051796,48,,57,,,,4327
2,7051841,56,,57,,,,16800
2,7051976,54,,57,,,,2473
2,7052109,55,,57,,,,13791
2,7052287,52,,57,,,,10556
2,7052287,54,,57,,,,7453
2,7052733,55,,57,,,,13791
2,7052778,48,,57,,,,7654
2,7052867,55,,57,,,,5727
2,7052867,48,,57,,,,2338
2,7052912,54,,57,,,,7453
2,7052912,53,,57,,,,7652
2,7053001,56,,57,,,,12184
2,7053001,54,,57,,,,7751
2,7053091,50,,57,,,,10680
2,7053268,53,,57,,,,148
2,7053268,52,,57,,,,4953
2,7053313,56,,57,,,,2693
2,7053446,48,,57,,,,8054
2,7053491,55,,57,,,,1935
2,7053624,54,,57,,,,7751
2,7053624,48,,57,,,,2338
2,7053669,55,,57,,,,5727
2,7053758,56,,57,,,,12184
2,7053758,54,,57,,,,2482
2,7053803,53,,57,,,,148
2,7053803,52,,57,,,,4953
2,7053803,48,,57,,,,7654
2,7053847,56,,57,,,,2693
2,7053847,53,,57,,,,7652
2,7053980,49,,57,,,,11865
2,7054025,55,,57,,,,1935
2,7054114,52,,57,,,,2505
2,7054292,54,,57,,,,2482
2,7054337,49,,57,,,,39
2,7054382,50,,57,,,,10680
2,7054605,58,,57,,,,12459
2,7054605,48,,57,,,,1129
2,7054605,48,,57,,,,902
2,7054605,50,,57,,,,2997
2,7054605,54,,57,,,,1902
2,7054605,55,,57,,,,2099
2,7054605,53,,57,,,,3430
2,7054650,52,,57,,,,2505
2,7054650,55,,57,,,,17245
2,7054783,49,,57,,,,11865
2,7054872,49,,57,,,,39
2,7054917,48,,57,,,,8054
2,7054962,56,,57,,,,7586
2,7055051,49,,57,,,,16314
2,7055184,55,,57,,,,5455
2,7055274,55,,57,,,,17245
2,7055363,56,,57,,,,3469
2,7055452,48,,57,,,,2248
2,7055541,48,,57,,,,6325
2,7055630,50,,57,,,,17811
2,7055765,52,,57,,,,7561
2,7055810,49,,57,,,,16314
2,7055898,56,,57,,,,3469
2,7055899,54,,57,,,,37497
2,7055943,55,,57,,,,5455
2,7056211,48,,57,,,,2248
2,7056256,56,,57,,,,7586
2,7056256,53,,57,,,,10399
2,7056300,55,,57,,,,1819
2,7056390,52,,57,,,,7561
2,7056390,56,,57,,,,2079
2,7056390,52,,57,,,,19834
2,7056524,54,,57,,,,37497
2,7056569,50,,57,,,,27
2,7056835,55,,57,,,,1819
2,7056880,54,,57,,,,2410
2,7056925,56,,57,,,,2079
2,7056925,50,,57,,,,17811
2,7056925,56,,57,,,,13241
2,7057014,52,,57,,,,19834
2,7057014,48,,57,,,,6325
2,7057058,53,,57,,,,10399
2,7057103,50,,57,,,,27
2,7057147,55,,57,,,,19134
2,7057326,54,,57,,,,30513
2,7057370,53,,57,,,,151
2,7057415,54,,57,,,,2410
2,7057415,56,,57,,,,2537
2,7057504,52,,57,,,,2497
2,7057593,58,,57,,,,9081
2,7057593,48,,57,,,,989
2,7057593,48,,57,,,,791
2,7057593,50,,57,,,,2627
2,7057593,54,,57,,,,1667
2,7057593,53,,57,,,,3007
2,7057593,48,,57,,,,6870
2,7057771,56,,57,,,,13241
2,7057905,53,,57,,,,151
2,7057950,56,,57,,,,2537
2,7057950,54,,57,,,,30513
2,7057950,55,,57,,,,9748
2,7058040,52,,57,,,,2497
2,7058040,48,,57,,,,2285
2,7058084,50,,57,,,,11585
2,7058264,52,,57,,,,10398
2,7058307,55,,57,,,,19134
2,7058441,56,,57,,,,2041
2,7058485,49,,57,,,,31
2,7058665,53,,57,,,,13509
2,7058799,48,,57,,,,2285
2,7058844,56,,57,,,,9932
2,7058933,55,,57,,,,9748
2,7058978,56,,57,,,,2041
2,7059023,49,,57,,,,31
2,7059067,48,,57,,,,6870
2,7059112,55,,57,,,,1789
2,7059202,54,,57,,,,3652
2,7059380,50,,57,,,,11585
2,7059470,53,,57,,,,13509
2,7059470,56,,57,,,,2155
2,7059514,54,,57,,,,8595
2,7059603,55,,57,,,,6630
2,7059647,55,,57,,,,1789
2,7059693,48,,57,,,,8588
2,7059737,54,,57,,,,3652
2,7059781,52,,57,,,,10398
2,7060003,56,,57,,,,2155
2,7060316,54,,57,,,,8595
2,7060450,56,,57,,,,9932
2,7060495,56,,57,,,,2130
2,7060539,50,,57,,,,17961
2,7060585,58,,57,,,,10056
2,7060585,48,,57,,,,1096
2,7060585,48,,57,,,,876
2,7060585,50,,57,,,,2909
2,7060585,54,,57,,,,1846
2,7060585,53,,57,,,,3329
2,7060630,48,,57,,,,2333
2,7060673,55,,57,,,,6630
2,7060763,56,,57,,,,22062
2,7060897,52,,57,,,,3931
2,7061031,56,,57,,,,2130
2,7061076,53,,57,,,,17712
2,7061166,48,,57,,,,8588
2,7061209,49,,57,,,,24700
2,7061254,52,,57,,,,13322
2,7061388,48,,57,,,,2333
2,7061433,52,,57,,,,3931
2,7061522,56,,57,,,,3445
2,7061522,54,,57,,,,4906
2,7061744,48,,57,,,,8422
2,7061833,50,,57,,,,17961
2,7061878,56,,57,,,,22062
2,7061878,53,,57,,,,17712
2,7061878,52,,57,,,,13322
2,7061922,55,,57,,,,2979
2,7062011,49,,57,,,,24700
2,7062056,56,,57,,,,3445
2,7062056,54,,57,,,,4906
2,7062188,49,,57,,,,13337
2,7062454,55,,57,,,,2979
2,7062499,53,,57,,,,238
2,7062588,56,,57,,,,3318
2,7062722,56,,57,,,,13235
2,7062722,54,,57,,,,17485
2,7062856,49,,57,,,,20013
2,7062945,49,,57,,,,13337
2,7062990,50,,57,,,,13674
2,7063034,53,,57,,,,238
2,7063124,56,,57,,,,3318
2,7063124,50,,57,,,,27
2,7063213,48,,57,,,,8422
2,7063214,55,,57,,,,12974
2,7063214,48,,57,,,,2283
2,7063347,54,,57,,,,17485
2,7063392,54,,57,,,,7279
2,7063482,49,,57,,,,13655
2,7063482,49,,57,,,,39
2,7063526,56,,57,,,,13235
2,7063527,53,,57,,,,17840
2,7063571,58,,57,,,,8356
2,7063571,48,,57,,,,910
2,7063571,48,,57,,,,728
2,7063571,50,,57,,,,2417
2,7063571,54,,57,,,,1534
2,7063571,53,,57,,,,2767
2,7063616,56,,57,,,,3456
2,7063660,50,,57,,,,27
2,7063749,52,,57,,,,4931
2,7063839,54,,57,,,,2317
2,7063839,48,,57,,,,13217
2,7063973,48,,57,,,,2283
2,7064018,54,,57,,,,7279
2,7064018,49,,57,,,,20013
2,7064018,49,,57,,,,39
2,7064152,56,,57,,,,3456
2,7064286,52,,57,,,,4931
2,7064286,50,,57,,,,13674
2,7064286,52,,57,,,,2550
2,7064331,53,,57,,,,17840
2,7064376,54,,57,,,,2317
2,7064466,48,,57,,,,4153
2,7064643,49,,57,,,,13655
2,7064643,56,,57,,,,3466
2,7064688,56,,57,,,,20451
2,7064733,55,,57,,,,1828
2,7064822,52,,57,,,,2550
2,7064866,55,,57,,,,12974
2,7064911,54,,57,,,,7329
2,7065180,56,,57,,,,3466
2,7065269,55,,57,,,,1828
2,7065314,48,,57,,,,13217
2,7065447,56,,57,,,,20451
2,7065492,50,,57,,,,10713
2,7065537,54,,57,,,,7329
2,7065670,56,,57,,,,4320
2,7065715,55,,57,,,,4485
2,7065805,48,,57,,,,2796
2,7065939,53,,57,,,,10257
2,7065939,48,,57,,,,8420
2,7066072,48,,57,,,,4153
2,7066162,54,,57,,,,2287
2,7066206,56,,57,,,,4320
2,7066251,52,,57,,,,7822
2,7066251,49,,57,,,,14733
2,7066562,48,,57,,,,2796
2,7066607,55,,57,,,,4485
2,7066607,58,,57,,,,9981
2,7066607,48,,57,,,,1088
2,7066607,48,,57,,,,869
2,7066607,50,,57,,,,2887
2,7066607,54,,57,,,,1832
2,7066607,53,,57,,,,3305
2,7066651,56,,57,,,,7551
2,7066696,54,,57,,,,2287
2,7066696,56,,57,,,,3358
2,7066741,53,,57,,,,10257
2,7066785,50,,57,,,,10713
2,7066875,52,,57,,,,7822
2,7067052,49,,57,,,,14733
2,7067097,54,,57,,,,17559
2,7067230,56,,57,,,,3358
2,7067409,48,,57,,,,8420
2,7067409,49,,57,,,,13111
2,7067542,55,,57,,,,1799
2,7067676,52,,57,,,,4054
2,7067720,56,,57,,,,3449
2,7067899,54,,57,,,,17559
2,7067944,56,,57,,,,7551
2,7067944,50,,57,,,,10762
2,7067989,48,,57,,,,10496
2,7068078,55,,57,,,,1799
2,7068167,49,,57,,,,13111
2,7068211,52,,57,,,,4054
2,7068212,55,,57,,,,6908
2,7068256,56,,57,,,,3449
2,7068345,53,,57,,,,17108
2,7068389,48,,57,,,,2352
2,7068479,54,,57,,,,2482
2,7068479,49,,57,,,,46
2,7068568,53,,57,,,,192
2,7068612,56,,57,,,,20864
2,7068612,48,,57,,,,7699
2,7068657,50,,57,,,,29
2,7068746,56,,57,,,,2058
2,7068746,52,,57,,,,13412
2,7069013,54,,57,,,,2482
2,7069013,49,,57,,,,46
2,7069102,53,,57,,,,192
2,7069146,53,,57,,,,17108
2,7069147,48,,57,,,,2352
2,7069191,50,,57,,,,29
2,7069235,50,,57,,,,10762
2,7069280,56,,57,,,,2058
2,7069280,55,,57,,,,6908
2,7069280,54,,57,,,,7584
2,7069459,56,,57,,,,20864
2,7069459,48,,57,,,,10496
2,7069592,58,,57,,,,10557
2,7069592,48,,57,,,,1150
2,7069592,48,,57,,,,919
2,7069592,50,,57,,,,3054
2,7069592,54,,57,,,,1938
2,7069592,53,,57,,,,3496
2,7069636,48,,57,,,,7699
2,7069770,56,,57,,,,2147
2,7069904,54,,57,,,,7584
2,7070083,48,,57,,,,8813
2,7070306,56,,57,,,,2147
2,7070350,55,,57,,,,1837
2,7070395,52,,57,,,,13412
2,7070440,50,,57,,,,10955
2,7070573,56,,57,,,,12888
2,7070752,55,,57,,,,12735
2,7070797,56,,57,,,,1988
2,7070797,53,,57,,,,10918
2,7070797,54,,57,,,,3047
2,7070886,55,,57,,,,1837
2,7070976,48,,57,,,,2355
2,7071064,52,,57,,,,2592
2,7071243,52,,57,,,,5179
2,7071288,56,,57,,,,10142
2,7071332,56,,57,,,,12888
2,7071332,56,,57,,,,1988
2,7071332,54,,57,,,,3047
2,7071332,49,,57,,,,13182
2,7071467,54,,57,,,,8341
2,7071556,48,,57,,,,8813
2,7071600,53,,57,,,,10918
2,7071600,52,,57,,,,2592
2,7071734,48,,57,,,,2355
2,7071734,50,,57,,,,10955
2,7071779,52,,57,,,,5179
2,7072091,54,,57,,,,8341
2,7072135,49,,57,,,,13182
2,7072180,48,,57,,,,10766
2,7072314,49,,57,,,,27303
2,7072402,55,,57,,,,12735
2,7072537,56,,57,,,,18453
2,7072581,58,,57,,,,11588
2,7072581,48,,57,,,,1263
2,7072581,48,,57,,,,1009
2,7072581,50,,57,,,,3352
2,7072581,54,,57,,,,2127
2,7072581,53,,57,,,,3837
2,7072759,56,,57,,,,10142
2,7072849,56,,57,,,,2049
2,7072894,50,,57,,,,11080
2,7073071,49,,57,,,,27303
2,7073116,54,,57,,,,2342
2,7073159,55,,57,,,,3089
2,7073248,55,,57,,,,7547
2,7073382,56,,57,,,,2049
2,7073472,49,,57,,,,37
2,7073561,48,,57,,,,2363
2,7073650,56,,57,,,,18453
2,7073650,54,,57,,,,2342
2,7073650,48,,57,,,,10766
2,7073695,55,,57,,,,3089
2,7073695,54,,57,,,,11666
2,7073740,52,,57,,,,7322
2,7074007,49,,57,,,,37
2,7074140,55,,57,,,,7547
2,7074185,50,,57,,,,11080
2,7074275,48,,57,,,,6354
2,7074319,48,,57,,,,2363
2,7074319,54,,57,,,,12061
2,7074363,52,,57,,,,7322
2,7074452,54,,57,,,,11666
2,7074452,52,,57,,,,3916
2,7074497,56,,57,,,,13838
2,7074897,56,,57,,,,2130
2,7074897,49,,57,,,,19966
2,7074986,52,,57,,,,3916
2,7074986,54,,57,,,,12061
2,7075298,56,,57,,,,13838
2,7075432,56,,57,,,,2130
2,7075432,54,,57,,,,2408
2,7075520,49,,57,,,,19966
2,7075609,58,,57,,,,9941
2,7075609,48,,57,,,,1083
2,7075609,48,,57,,,,866
2,7075609,50,,57,,,,2875
2,7075609,54,,57,,,,1825
2,7075609,53,,57,,,,3292
2,7075742,48,,57,,,,6354
2,7075965,54,,57,,,,2408
2,7075966,55,,57,,,,1955
2,7076277,48,,57,,,,3523
2,7076321,48,,57,,,,6758
2,7076410,49,,57,,,,12831
2,7076455,56,,57,,,,7409
2,7076499,55,,57,,,,1955
2,7076589,54,,57,,,,28856
2,7076723,55,,57,,,,6933
2,7076946,56,,57,,,,2659
2,7076946,49,,57,,,,29
2,7076990,52,,57,,,,13396
2,7077035,49,,57,,,,12831
2,7077035,48,,57,,,,3523
2,7077214,54,,57,,,,25038
2,7080773,48,,63,,,,24766
2,7080773,48,,62,,,,24957
